quarter,revenue_musd,rev_yoy,beat_vs_guide,guide_mid,amzn_reported,ctrl_abs_d30,ctrl_abs_d45,ctrl_abs_d60,ctrl_abs_full,ctrl_rel_plc_d30,ctrl_rel_plc_d45,ctrl_rel_plc_d60,ctrl_rel_plc_full,dd_abs_all_d30,dd_abs_all_d45,dd_abs_all_d60,dd_abs_all_full,dd_abs_d30,dd_abs_d45,dd_abs_d60,dd_abs_full,dd_rel_all_d30,dd_rel_all_d45,dd_rel_all_d60,dd_rel_all_full,dd_rel_d30,dd_rel_d45,dd_rel_d60,dd_rel_full,dd_rel_plc_d30,dd_rel_plc_d45,dd_rel_plc_d60,dd_rel_plc_full,dd_rel_wide_d30,dd_rel_wide_d45,dd_rel_wide_d60,dd_rel_wide_full,googl_reported,guide_high_musd,guide_low_musd,guide_mid_musd,msft_reported,plc_abs_d30,plc_abs_d45,plc_abs_d60,plc_abs_full,plc_rel_d30,plc_rel_d45,plc_rel_d60,plc_rel_full,rev_musd_lag4,rev_yoy_lag1,rev_yoy_lag2,rev_yoy_lag4
2022Q4,469.399,0.4390002391185721,0.050109619686800944,447.0,1.0,0.2284333188805405,0.2920169579638667,0.2671312211598167,0.2361140064211113,-0.2130942323445772,-0.1858650137771995,-0.2185403532721626,-0.206155890182238,0.4884744801303284,0.5098590650291435,0.5030220281424853,0.4662511976731238,0.2783517353697551,0.3247738249522527,0.3287559710308301,0.3309356502857632,0.2600411612497879,0.2178421070652767,0.2358908069826686,0.2301371912520124,0.0499184164892145,0.0327568669883859,0.0616247498710134,0.0948216438646518,-0.1631758158553626,-0.1531081467888135,-0.1569156034011491,-0.1113342463175861,-0.2173266254583215,-0.226089112110273,-0.220702230619544,-0.1949480268622245,1.0,449.0,445.0,447.0,1.0,0.4415275512251178,0.4778819717410663,0.4856715744319793,0.4422698966033493,0.2130942323445772,0.1858650137771995,0.2185403532721626,0.206155890182238,326.198,0.6138719647452013,0.7389841104008152,0.8374143107400962
2023Q1,481.714,0.3269261493540478,0.02930341880341869,468.0,1.0,0.1366639693283744,0.1134817286449312,0.1071808219861463,0.1103396357281347,-0.1941897848641289,-0.2103969749510383,-0.2118507380762704,-0.2031358788951394,0.4279323156585413,0.4179065223422746,0.4172490170260019,0.4177219782631809,0.3672423487282579,0.3623497791899481,0.3693674590962459,0.3928411922318666,0.2912683463301668,0.3044247936973434,0.3100681950398556,0.3073823425350461,0.2305783793998834,0.2488680505450169,0.2621866371100996,0.2825015565037319,0.0363885945357544,0.0384710755939785,0.0503358990338291,0.0793656776085924,-0.1078783172392263,-0.1078560609983334,-0.0920741308727777,-0.0602909136461313,1.0,470.0,466.0,468.0,1.0,0.3308537541925034,0.3238787035959696,0.3190315600624167,0.3134755146232741,0.1941897848641289,0.2103969749510383,0.2118507380762704,0.2031358788951394,363.03,0.4390002391185721,0.6138719647452013,0.828415151927232
2023Q2,509.46,0.2544012133806737,0.018920000000000048,500.0,1.0,0.0762136095417513,0.1154436436913641,0.1115379032456722,0.0904963026897043,-0.2338053558776618,-0.2264558196954489,-0.2158594256169301,-0.2265426462610769,0.3156035541198854,0.3707120276787172,0.368290091534913,0.3772077914877769,0.2598819878443166,0.3387376661599681,0.3578498313811025,0.3884961326175329,0.239389944578134,0.2552683839873531,0.2567521882892407,0.2867114887980726,0.1836683783025652,0.2232940224686039,0.2463119281354302,0.2979998299278286,-0.0501369775750966,-0.0031617972268449,0.0304525025185,0.0714571836667516,0.0385905775644914,0.0661566606406403,0.0906547447906547,0.118959498410895,1.0,502.0,498.0,500.0,1.0,0.3100189654194132,0.3418994633868131,0.3273973288626024,0.3170389489507812,0.2338053558776618,0.2264558196954489,0.2158594256169301,0.2265426462610769,406.138,0.3269261493540478,0.4390002391185721,0.7389841104008152
2023Q3,547.536,0.2542831813402424,0.046913957934990425,523.0,1.0,0.1005852406047083,0.1452435317788971,0.1442176668679788,0.1472693115917955,-0.169558958411077,-0.1435393851473687,-0.1411853279132078,-0.1212753527659487,0.3594844131036083,0.3717042115641291,0.3437621106008635,0.2938239111361014,0.4170660117364946,0.4384428291153561,0.419842322240811,0.3700433208093123,0.2588991724989,0.226460679785232,0.1995444437328846,0.1465545995443058,0.3164807711317863,0.293199297336459,0.2756246553728321,0.2227740092175167,0.1469218127207092,0.1496599121890902,0.1344393274596242,0.101498656451568,0.1198702067090167,0.0957110341985441,0.0776423360423983,0.0179134029619127,1.0,525.0,521.0,523.0,1.0,0.2701441990157853,0.2887829169262659,0.2854029947811867,0.2685446643577442,0.169558958411077,0.1435393851473687,0.1411853279132078,0.1212753527659487,436.533,0.2544012133806737,0.3269261493540478,0.6138719647452013
2023Q4,589.649,0.2561786454594066,0.04178268551236752,566.0,1.0,0.1574723992632805,0.0913711419246716,0.095018202316119,0.0913845915915594,-0.125409797350926,-0.1553517023187858,-0.1410159468895386,-0.1222719149141156,0.2989007419077296,0.2543870332900155,0.2324951310248906,0.2183012580288661,0.3503244627534059,0.2966830767338102,0.2687258350725336,0.2459714494847347,0.1414283426444491,0.1630158913653439,0.1374769287087716,0.1269166664373067,0.1928520634901254,0.2053119348091385,0.1737076327564146,0.1545868578931752,0.0674422661391993,0.0499602324903527,0.0326916858668759,0.0323149429790596,-0.0874849375142865,-0.1002447929451442,-0.1261988102703704,-0.152135419615238,1.0,568.0,564.0,566.0,1.0,0.2828821966142065,0.2467228442434574,0.2360341492056576,0.213656506505675,0.125409797350926,0.1553517023187858,0.1410159468895386,0.1222719149141156,469.399,0.2542831813402424,0.2544012133806737,0.4390002391185721
2024Q1,611.253,0.2689126743254295,0.03778098471986424,589.0,1.0,0.1577750267175055,0.1383574214395047,0.1429184140531827,0.1267226998656667,-0.0557418881786588,-0.0444233332772263,-0.0339388672599465,-0.0327885669888701,0.266837408226543,0.2228369793519284,0.2208859189455871,0.158555760744619,0.2762435390379814,0.2310864730217403,0.2269775312275754,0.1542941114253224,0.1090623815090374,0.0844795579124237,0.0779675048924044,0.0318330608789523,0.1184685123204758,0.0927290515822356,0.0840591171743927,0.0275714115596557,0.0627266241418169,0.0483057183050092,0.0501202499144461,-0.0052171554292144,-0.2083255831658448,-0.2206649657765815,-0.2245537171010418,-0.2737671609170675,1.0,591.0,587.0,589.0,1.0,0.2135169148961644,0.182780754716731,0.1768572813131292,0.1595112668545368,0.0557418881786588,0.0444233332772263,0.0339388672599465,0.0327885669888701,481.714,0.2561786454594066,0.2542831813402424,0.3269261493540478
2024Q2,645.279,0.2665940407490283,0.03742604501607727,622.0,1.0,0.2702340612937437,0.2341198444861305,0.2353942102584429,0.2211932426736673,0.039035583057716,0.0347974396871819,0.0419637978728975,0.0604078063433064,0.2193211961196901,0.1877056257022644,0.1836412183523705,0.1460179919395692,0.2034187341473163,0.1729706431904105,0.1689874687323183,0.133170467323783,-0.0509128651740535,-0.046414218783866,-0.0517529919060724,-0.0751752507340981,-0.0668153271464273,-0.0611492012957199,-0.0664067415261246,-0.0880227753498843,-0.0277797440887113,-0.026351761608538,-0.0244429436532271,-0.0276149690065778,-0.305980025599279,-0.3083346698152382,-0.3083173815564386,-0.3183378221026167,1.0,624.0,620.0,622.0,1.0,0.2311984782360276,0.1993224047989485,0.1934304123855454,0.1607854363303609,-0.039035583057716,-0.0347974396871819,-0.0419637978728975,-0.0604078063433064,509.46,0.2689126743254295,0.2561786454594066,0.2544012133806737
2024Q3,690.016,0.2602203325443442,0.0423202416918429,662.0,1.0,0.1306219566783877,0.0972746392963141,0.0909484588372429,0.0575204843175605,-0.0818497710649044,-0.0888786229101636,-0.0736767285513089,-0.0880958341299695,0.2143928328264941,0.2037200313424918,0.1973642709833001,0.1795155674407915,0.1925824605535631,0.1846766815380505,0.1711111219908971,0.151803560200662,0.0837708761481064,0.1064453920461776,0.1064158121460572,0.121995083123231,0.0619605038751753,0.0874020422417363,0.0801626631536542,0.0942830758831014,-0.019889267189729,-0.0014765806684273,0.0064859346023453,0.0061872417531319,-0.2746744121092952,-0.2669659066635326,-0.2735843764258661,-0.2778531956309074,1.0,664.0,660.0,662.0,1.0,0.2124717277432921,0.1861532622064778,0.1646251873885518,0.1456163184475301,0.0818497710649044,0.0888786229101636,0.0736767285513089,0.0880958341299695,547.536,0.2665940407490283,0.2689126743254295,0.2542831813402424
2024Q4,737.727,0.2511290615264334,0.03759071729957797,711.0,1.0,0.1400131065942336,0.1460170170677148,0.1454485005292873,0.1291374435686378,-0.0368571922209479,-0.0315428794552072,-0.0391403638032805,-0.0124861001005029,0.4040199658066221,0.4153523000680259,0.4303505485237018,0.4223710478733942,0.4311090204517107,0.4383466756732197,0.4512500685170231,0.4455593610113553,0.2640068592123885,0.269335283000311,0.2849020479944144,0.2932336043047563,0.2910959138574771,0.2923296586055048,0.3058015679877357,0.3164219174427174,0.2542387216365291,0.2607867791502976,0.2666612041844551,0.3039358173422144,-0.1014626197156829,-0.0868158023686938,-0.069906219695774,-0.0550879472843597,1.0,713.0,709.0,711.0,1.0,0.1768702988151815,0.1775598965229221,0.1845888643325679,0.1416235436691408,0.0368571922209479,0.0315428794552072,0.0391403638032805,0.0124861001005029,589.649,0.2602203325443442,0.2665940407490283,0.2561786454594066
2025Q1,761.553,0.2458883637380919,0.030518267929634746,739.0,1.0,0.0252198851276617,0.0444343835559575,0.0250984118483721,0.0576738577170381,-0.0090753200739222,-0.0098565492861926,-0.0125248429778999,0.0119417006941269,0.3830339558761437,0.398561193201246,0.378016084758439,0.4024344134118358,0.4208740248378433,0.4390386741080974,0.42465695472848,0.4421900307045945,0.357814070748482,0.3541268096452885,0.3529176729100669,0.3447605556947977,0.3956541397101816,0.3946042905521398,0.3995585428801078,0.3845161729875563,0.3865788196362594,0.3847477412659472,0.3870336999022079,0.3964578736816833,-0.0397554642786524,-0.0406029298461518,-0.0451106362028888,-0.0502764211509578,1.0,741.0,737.0,739.0,1.0,0.0342952052015839,0.0542909328421501,0.037623254826272,0.0457321570229112,0.0090753200739222,0.0098565492861926,0.0125248429778999,-0.0119417006941269,611.253,0.2511290615264334,0.2602203325443442,0.2689126743254295
2025Q2,826.76,0.2812442369889614,0.047858048162230604,789.0,1.0,0.12049193574118,0.1142531556790285,0.0847770361993056,0.0520813490172642,0.0211635624085477,-0.000805772862515,-0.0381999600572022,-0.1420363115704965,0.4023860388627049,0.4119585938119847,0.4159885684786282,0.4184733052131548,0.4185515656994418,0.4268860089756359,0.4284687922211816,0.4252268065478617,0.2818941031215249,0.2977054381329562,0.3312115322793225,0.3663919561958906,0.2980596299582618,0.3126328532966074,0.3436917560218759,0.3731454575305974,0.3192231923668096,0.3118270804340923,0.3054917959646737,0.2311091459601009,-0.1203009121136595,-0.121453027532258,-0.1223641094289966,-0.1270535110025008,1.0,791.0,787.0,789.0,1.0,0.0993283733326322,0.1150589285415435,0.1229769962565079,0.1941176605877608,-0.0211635624085477,0.000805772862515,0.0381999600572022,0.1420363115704965,645.279,0.2458883637380919,0.2511290615264334,0.2665940407490283
2025Q3,885.651,0.2835224110745258,0.043169611307420475,849.0,1.0,0.1380408597376163,0.136865274040753,0.1265373533248919,0.153741485012155,-0.089434079686038,-0.0608544222355345,-0.0550082519378349,-0.0132499977125206,0.4086706535862596,0.3868022422119672,0.3808391029328888,0.3908698938949158,0.38633858486142,0.3573774201432265,0.3448394767607219,0.3474403035911386,0.2706297938486433,0.2499369681712142,0.2543017496079969,0.2371284088827607,0.2482977251238036,0.2205121461024735,0.21830212343583,0.1936988185789836,0.1588636454377656,0.159657723866939,0.163293871497995,0.1804488208664629,-0.1720120805894858,-0.1916578015772039,-0.1964143812589327,-0.200507954201857,1.0,851.0,847.0,849.0,1.0,0.2274749394236543,0.1977196962762875,0.1815456052627269,0.1669914827246756,0.089434079686038,0.0608544222355345,0.0550082519378349,0.0132499977125206,690.016,0.2812442369889614,0.2458883637380919,0.2602203325443442
2025Q4,953.194,0.2920687462977498,0.04288183807439827,914.0,1.0,0.142952642325179,0.1496879050428532,0.1291218245722092,0.1340319330013883,0.000382787926819,0.0115119236369807,0.0027876504352377,-0.0522831005533355,0.3378320027631929,0.3632689250067571,0.3513108428063489,0.3919178984135136,0.2528280053118656,0.2905590693918576,0.2823323756507498,0.3281916897019883,0.1948793604380139,0.2135810199639038,0.2221890182341397,0.2578859654121253,0.1098753629866866,0.1408711643490043,0.1532105510785406,0.1941597567005999,0.1102581509135056,0.1523830879859851,0.1559982015137784,0.1418766561472644,-0.2507998811805194,-0.2257989259440336,-0.2163598096729337,-0.2025513454877838,1.0,916.0,912.0,914.0,1.0,0.14256985439836,0.1381759814058725,0.1263341741369714,0.1863150335547239,-0.000382787926819,-0.0115119236369807,-0.0027876504352377,0.0522831005533355,737.727,0.2835224110745258,0.2812442369889614,0.2511290615264334
2026Q1,1006.426,0.3215442654680633,0.05274686192468625,956.0,1.0,0.1872736056180226,0.1734469929056441,0.1896233459255718,0.2452488766021261,-0.184774388122074,-0.2004938545599426,-0.1991217472201505,-0.2125820362823027,0.5882145578611926,0.5808473959709879,0.5903604507302163,0.6543871545620199,0.5396797535635898,0.5274694248633551,0.5310199473782475,0.5929484269247602,0.4009409522431699,0.4074004030653437,0.4007371048046444,0.4091382779598937,0.3524061479455671,0.354022431957711,0.3413966014526757,0.3476995503226341,0.1676317598234931,0.1535285773977683,0.1422748542325251,0.1351175140403313,-0.0800658872063913,-0.0804490505984993,-0.097952394628848,-0.1077929454378967,1.0,961.0,951.0,956.0,1.0,0.3720479937400966,0.3739408474655867,0.3887450931457223,0.4578309128844289,0.184774388122074,0.2004938545599426,0.1991217472201505,0.2125820362823027,761.553,0.2920687462977498,0.2835224110745258,0.2458883637380919
2026Q2,1121.454,0.3564444336929702,0.04321302325581389,1075.0,1.0,0.2877516686163304,0.2946273252726019,0.3013305864247684,0.3256413791876298,-0.2183062794831087,-0.2214941756607533,-0.2052715266678504,-0.1423539162681564,0.7226125858762629,0.7377498370925508,0.7215593315383018,0.7611568350494728,0.6407613083768204,0.6429101773459287,0.6136389186746491,0.6311870364949073,0.4348609172599325,0.4431225118199489,0.4202287451135333,0.435515455861843,0.35300963976049,0.3482828520733267,0.3123083322498807,0.3055456573072774,0.1347033602773812,0.1267886764125734,0.1070368055820303,0.163191741039121,-0.2970754243231539,-0.3429709862816921,-0.3881160371805734,-0.4253262437799634,1.0,1080.0,1070.0,1075.0,1.0,0.5060579480994392,0.5161215009333553,0.5066021130926188,0.4679952954557862,0.2183062794831087,0.2214941756607533,0.2052715266678504,0.1423539162681564,826.76,0.3215442654680633,0.2920687462977498,0.2812442369889614
